algo,lr,loss
cover:8:psi:0:nounif:ips,learning_rate:0.01,0.7976605714285715
cover:4:psi:0.1:nounif:ips,learning_rate:0.3,0.7977265714285716
cover:8:psi:0.01:nounif:ips,learning_rate:0.1,0.7978057142857143
epsilon:0:ips,learning_rate:0.01,0.7978308571428572
cover:1:nounif:ips,learning_rate:0.01,0.7978308571428572
cover:8:psi:0.1:ips,learning_rate:0.3,0.7978885714285714
cover:16:psi:0:mtr,learning_rate:10.0,0.7979370000000001
cover:8:psi:0.01:nounif:ips,learning_rate:0.03,0.7979630000000001
cover:4:psi:1.0:nounif:dr,learning_rate:10.0,0.7979804285714286
cover:4:psi:1.0:dr,learning_rate:0.03,0.7979812857142857
cover:4:psi:0.01:dr,learning_rate:3.0,0.7979964285714286
cover:4:psi:1.0:dr,learning_rate:3.0,0.798001
cover:8:psi:0.01:ips,learning_rate:1.0,0.7981201428571428
cover:16:psi:0:ips,learning_rate:0.3,0.7981295714285714
cover:4:psi:0.01:nounif:ips,learning_rate:0.01,0.7982482857142857
cover:4:psi:0:ips,learning_rate:0.3,0.7982542857142857
cover:16:psi:1.0:mtr,learning_rate:3.0,0.798275142857143
cover:16:psi:1.0:nounif:dr,learning_rate:3.0,0.7983078571428572
bag:16:ips,learning_rate:0.3,0.798372
cover:4:psi:0.1:dr,learning_rate:10.0,0.7983775714285715
cover:8:psi:1.0:dr,learning_rate:3.0,0.7984272857142857
bag:2:dr,learning_rate:0.03,0.7984368571428571
epsilon:0.02:dr,learning_rate:1.0,0.7984441428571428
cover:8:psi:0.1:nounif:ips,learning_rate:0.1,0.7984721428571427
cover:16:psi:0.01:dr,learning_rate:10.0,0.7985971428571428
epsilon:0:ips,learning_rate:0.1,0.7986035714285714
cover:1:nounif:ips,learning_rate:0.1,0.7986035714285714
cover:16:psi:0.1:ips,learning_rate:0.3,0.7986042857142858
cover:8:psi:0:dr,learning_rate:3.0,0.7986264285714286
bag:16:greedify:ips,learning_rate:10.0,0.7986447142857143
cover:8:psi:0.01:mtr,learning_rate:3.0,0.7986845714285715
cover:16:psi:0:nounif:ips,learning_rate:0.01,0.7987081428571428
cover:1:ips,learning_rate:0.3,0.7987235714285715
bag:8:ips,learning_rate:0.3,0.7987427142857142
bag:16:greedify:ips,learning_rate:3.0,0.7987772857142856
cover:16:psi:0.01:dr,learning_rate:0.1,0.7987834285714286
cover:4:psi:0.01:dr,learning_rate:10.0,0.7988135714285715
cover:8:psi:0.1:nounif:dr,learning_rate:0.03,0.7988732857142857
cover:4:psi:1.0:nounif:ips,learning_rate:0.03,0.7988765714285714
cover:8:psi:0:mtr,learning_rate:10.0,0.7989178571428572
