ds,na,cb_type,lr,algo,loss,sz,nf,rawloss
loan2,10,dr,learning_rate:0.3,bag:4:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.3,bag:4:greedify:ips,431.3,,,431.3
loan2,10,mtr,learning_rate:0.3,bag:4:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:1.0,bag:4:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:1.0,bag:4:greedify:ips,257.1,,,257.1
loan2,10,mtr,learning_rate:1.0,bag:4:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:3.0,bag:4:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:3.0,bag:4:greedify:ips,192.7,,,192.7
loan2,10,mtr,learning_rate:3.0,bag:4:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:10.0,bag:4:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:10.0,bag:4:greedify:ips,174.75,,,174.75
loan2,10,mtr,learning_rate:10.0,bag:4:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.001,bag:8:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.001,bag:8:greedify:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.001,bag:8:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.003,bag:8:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.003,bag:8:greedify:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.003,bag:8:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.01,bag:8:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.01,bag:8:greedify:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.01,bag:8:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.03,bag:8:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.03,bag:8:greedify:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.03,bag:8:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.1,bag:8:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.1,bag:8:greedify:ips,624.25,,,624.25
loan2,10,mtr,learning_rate:0.1,bag:8:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.3,bag:8:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.3,bag:8:greedify:ips,554.4,,,554.4
loan2,10,mtr,learning_rate:0.3,bag:8:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:1.0,bag:8:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:1.0,bag:8:greedify:ips,258.6,,,258.6
loan2,10,mtr,learning_rate:1.0,bag:8:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:3.0,bag:8:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:3.0,bag:8:greedify:ips,189.6,,,189.6
loan2,10,mtr,learning_rate:3.0,bag:8:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:10.0,bag:8:greedify:dr,668.05,,,668.05
loan2,10,ips,learning_rate:10.0,bag:8:greedify:ips,168.95,,,168.95
loan2,10,mtr,learning_rate:10.0,bag:8:greedify:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.001,bag:16:greedify:dr,668.1,,,668.1
loan2,10,ips,learning_rate:0.001,bag:16:greedify:ips,668.1,,,668.1
loan2,10,mtr,learning_rate:0.001,bag:16:greedify:mtr,668.1,,,668.1
loan2,10,dr,learning_rate:0.003,bag:16:greedify:dr,668.1,,,668.1
loan2,10,ips,learning_rate:0.003,bag:16:greedify:ips,668.1,,,668.1
loan2,10,mtr,learning_rate:0.003,bag:16:greedify:mtr,668.1,,,668.1
loan2,10,dr,learning_rate:0.01,bag:16:greedify:dr,668.1,,,668.1
loan2,10,ips,learning_rate:0.01,bag:16:greedify:ips,668.1,,,668.1
loan2,10,mtr,learning_rate:0.01,bag:16:greedify:mtr,668.1,,,668.1
loan2,10,dr,learning_rate:0.03,bag:16:greedify:dr,668.1,,,668.1
loan2,10,ips,learning_rate:0.03,bag:16:greedify:ips,668.1,,,668.1
loan2,10,mtr,learning_rate:0.03,bag:16:greedify:mtr,668.1,,,668.1
loan2,10,dr,learning_rate:0.1,bag:16:greedify:dr,668.1,,,668.1
loan2,10,ips,learning_rate:0.1,bag:16:greedify:ips,655.9,,,655.9
loan2,10,mtr,learning_rate:0.1,bag:16:greedify:mtr,668.1,,,668.1
loan2,10,dr,learning_rate:0.3,bag:16:greedify:dr,668.1,,,668.1
loan2,10,ips,learning_rate:0.3,bag:16:greedify:ips,610.8,,,610.8
loan2,10,mtr,learning_rate:0.3,bag:16:greedify:mtr,668.1,,,668.1
loan2,10,dr,learning_rate:1.0,bag:16:greedify:dr,668.1,,,668.1
loan2,10,ips,learning_rate:1.0,bag:16:greedify:ips,549.05,,,549.05
loan2,10,mtr,learning_rate:1.0,bag:16:greedify:mtr,668.1,,,668.1
loan2,10,dr,learning_rate:3.0,bag:16:greedify:dr,668.1,,,668.1
loan2,10,ips,learning_rate:3.0,bag:16:greedify:ips,264.65,,,264.65
loan2,10,mtr,learning_rate:3.0,bag:16:greedify:mtr,668.1,,,668.1
loan2,10,dr,learning_rate:10.0,bag:16:greedify:dr,668.1,,,668.1
loan2,10,ips,learning_rate:10.0,bag:16:greedify:ips,175.35,,,175.35
loan2,10,mtr,learning_rate:10.0,bag:16:greedify:mtr,668.1,,,668.1
loan2,10,dr,learning_rate:0.001,cover:1:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.001,cover:1:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.001,cover:1:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.003,cover:1:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.003,cover:1:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.003,cover:1:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.01,cover:1:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.01,cover:1:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.01,cover:1:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.03,cover:1:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.03,cover:1:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.03,cover:1:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.1,cover:1:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.1,cover:1:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.1,cover:1:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.3,cover:1:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.3,cover:1:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.3,cover:1:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:1.0,cover:1:dr,653.9,,,653.9
loan2,10,ips,learning_rate:1.0,cover:1:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:1.0,cover:1:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:3.0,cover:1:dr,653.9,,,653.9
loan2,10,ips,learning_rate:3.0,cover:1:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:3.0,cover:1:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:10.0,cover:1:dr,634.25,,,634.25
loan2,10,ips,learning_rate:10.0,cover:1:ips,613.7,,,613.7
loan2,10,mtr,learning_rate:10.0,cover:1:mtr,294.1,,,294.1
loan2,10,dr,learning_rate:0.001,cover:1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.001,cover:1:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.001,cover:1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.003,cover:1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.003,cover:1:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.003,cover:1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.01,cover:1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.01,cover:1:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.01,cover:1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.03,cover:1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.03,cover:1:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.03,cover:1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.1,cover:1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.1,cover:1:nounif:ips,279.75,,,279.75
loan2,10,mtr,learning_rate:0.1,cover:1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.3,cover:1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.3,cover:1:nounif:ips,134.55,,,134.55
loan2,10,mtr,learning_rate:0.3,cover:1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:1.0,cover:1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:1.0,cover:1:nounif:ips,106.25,,,106.25
loan2,10,mtr,learning_rate:1.0,cover:1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:3.0,cover:1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:3.0,cover:1:nounif:ips,108.2,,,108.2
loan2,10,mtr,learning_rate:3.0,cover:1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:10.0,cover:1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:10.0,cover:1:nounif:ips,110.95,,,110.95
loan2,10,mtr,learning_rate:10.0,cover:1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.001,cover:4:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.001,cover:4:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.001,cover:4:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.003,cover:4:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.003,cover:4:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.003,cover:4:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.01,cover:4:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.01,cover:4:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.01,cover:4:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.03,cover:4:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.03,cover:4:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.03,cover:4:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.1,cover:4:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.1,cover:4:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.1,cover:4:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.3,cover:4:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.3,cover:4:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.3,cover:4:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:1.0,cover:4:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:1.0,cover:4:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:1.0,cover:4:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:3.0,cover:4:psi:0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:3.0,cover:4:psi:0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:3.0,cover:4:psi:0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:10.0,cover:4:psi:0:dr,609.35,,,609.35
loan2,10,ips,learning_rate:10.0,cover:4:psi:0:ips,613.9,,,613.9
loan2,10,mtr,learning_rate:10.0,cover:4:psi:0:mtr,571.65,,,571.65
loan2,10,dr,learning_rate:0.001,cover:4:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.001,cover:4:psi:0:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.001,cover:4:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.003,cover:4:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.003,cover:4:psi:0:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.003,cover:4:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.01,cover:4:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.01,cover:4:psi:0:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.01,cover:4:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.03,cover:4:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.03,cover:4:psi:0:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.03,cover:4:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.1,cover:4:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.1,cover:4:psi:0:nounif:ips,274.95,,,274.95
loan2,10,mtr,learning_rate:0.1,cover:4:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.3,cover:4:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.3,cover:4:psi:0:nounif:ips,133.65,,,133.65
loan2,10,mtr,learning_rate:0.3,cover:4:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:1.0,cover:4:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:1.0,cover:4:psi:0:nounif:ips,110.3,,,110.3
loan2,10,mtr,learning_rate:1.0,cover:4:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:3.0,cover:4:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:3.0,cover:4:psi:0:nounif:ips,108.35,,,108.35
loan2,10,mtr,learning_rate:3.0,cover:4:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:10.0,cover:4:psi:0:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:10.0,cover:4:psi:0:nounif:ips,110.45,,,110.45
loan2,10,mtr,learning_rate:10.0,cover:4:psi:0:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.001,cover:4:psi:0.01:dr,653.35,,,653.35
loan2,10,ips,learning_rate:0.001,cover:4:psi:0.01:ips,653.35,,,653.35
loan2,10,mtr,learning_rate:0.001,cover:4:psi:0.01:mtr,653.35,,,653.35
loan2,10,dr,learning_rate:0.003,cover:4:psi:0.01:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.003,cover:4:psi:0.01:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.003,cover:4:psi:0.01:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.01,cover:4:psi:0.01:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.01,cover:4:psi:0.01:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.01,cover:4:psi:0.01:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.03,cover:4:psi:0.01:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.03,cover:4:psi:0.01:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.03,cover:4:psi:0.01:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.1,cover:4:psi:0.01:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.1,cover:4:psi:0.01:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.1,cover:4:psi:0.01:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.3,cover:4:psi:0.01:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.3,cover:4:psi:0.01:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.3,cover:4:psi:0.01:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:1.0,cover:4:psi:0.01:dr,653.9,,,653.9
loan2,10,ips,learning_rate:1.0,cover:4:psi:0.01:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:1.0,cover:4:psi:0.01:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:3.0,cover:4:psi:0.01:dr,653.9,,,653.9
loan2,10,ips,learning_rate:3.0,cover:4:psi:0.01:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:3.0,cover:4:psi:0.01:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:10.0,cover:4:psi:0.01:dr,609.0,,,609.0
loan2,10,ips,learning_rate:10.0,cover:4:psi:0.01:ips,616.4,,,616.4
loan2,10,mtr,learning_rate:10.0,cover:4:psi:0.01:mtr,564.1,,,564.1
loan2,10,dr,learning_rate:0.001,cover:4:psi:0.01:nounif:dr,667.2,,,667.2
loan2,10,ips,learning_rate:0.001,cover:4:psi:0.01:nounif:ips,667.2,,,667.2
loan2,10,mtr,learning_rate:0.001,cover:4:psi:0.01:nounif:mtr,667.2,,,667.2
loan2,10,dr,learning_rate:0.003,cover:4:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.003,cover:4:psi:0.01:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.003,cover:4:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.01,cover:4:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.01,cover:4:psi:0.01:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.01,cover:4:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.03,cover:4:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.03,cover:4:psi:0.01:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.03,cover:4:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.1,cover:4:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.1,cover:4:psi:0.01:nounif:ips,270.1,,,270.1
loan2,10,mtr,learning_rate:0.1,cover:4:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.3,cover:4:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.3,cover:4:psi:0.01:nounif:ips,128.2,,,128.2
loan2,10,mtr,learning_rate:0.3,cover:4:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:1.0,cover:4:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:1.0,cover:4:psi:0.01:nounif:ips,122.4,,,122.4
loan2,10,mtr,learning_rate:1.0,cover:4:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:3.0,cover:4:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:3.0,cover:4:psi:0.01:nounif:ips,111.0,,,111.0
loan2,10,mtr,learning_rate:3.0,cover:4:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:10.0,cover:4:psi:0.01:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:10.0,cover:4:psi:0.01:nounif:ips,109.6,,,109.6
loan2,10,mtr,learning_rate:10.0,cover:4:psi:0.01:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.001,cover:4:psi:0.1:dr,651.05,,,651.05
loan2,10,ips,learning_rate:0.001,cover:4:psi:0.1:ips,651.05,,,651.05
loan2,10,mtr,learning_rate:0.001,cover:4:psi:0.1:mtr,651.05,,,651.05
loan2,10,dr,learning_rate:0.003,cover:4:psi:0.1:dr,649.9,,,649.9
loan2,10,ips,learning_rate:0.003,cover:4:psi:0.1:ips,650.25,,,650.25
loan2,10,mtr,learning_rate:0.003,cover:4:psi:0.1:mtr,649.9,,,649.9
loan2,10,dr,learning_rate:0.01,cover:4:psi:0.1:dr,653.35,,,653.35
loan2,10,ips,learning_rate:0.01,cover:4:psi:0.1:ips,653.35,,,653.35
loan2,10,mtr,learning_rate:0.01,cover:4:psi:0.1:mtr,653.35,,,653.35
loan2,10,dr,learning_rate:0.03,cover:4:psi:0.1:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.03,cover:4:psi:0.1:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.03,cover:4:psi:0.1:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.1,cover:4:psi:0.1:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.1,cover:4:psi:0.1:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.1,cover:4:psi:0.1:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:0.3,cover:4:psi:0.1:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.3,cover:4:psi:0.1:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.3,cover:4:psi:0.1:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:1.0,cover:4:psi:0.1:dr,653.9,,,653.9
loan2,10,ips,learning_rate:1.0,cover:4:psi:0.1:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:1.0,cover:4:psi:0.1:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:3.0,cover:4:psi:0.1:dr,653.9,,,653.9
loan2,10,ips,learning_rate:3.0,cover:4:psi:0.1:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:3.0,cover:4:psi:0.1:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:10.0,cover:4:psi:0.1:dr,609.2,,,609.2
loan2,10,ips,learning_rate:10.0,cover:4:psi:0.1:ips,616.5,,,616.5
loan2,10,mtr,learning_rate:10.0,cover:4:psi:0.1:mtr,564.1,,,564.1
loan2,10,dr,learning_rate:0.001,cover:4:psi:0.1:nounif:dr,658.55,,,658.55
loan2,10,ips,learning_rate:0.001,cover:4:psi:0.1:nounif:ips,658.4,,,658.4
loan2,10,mtr,learning_rate:0.001,cover:4:psi:0.1:nounif:mtr,658.55,,,658.55
loan2,10,dr,learning_rate:0.003,cover:4:psi:0.1:nounif:dr,661.05,,,661.05
loan2,10,ips,learning_rate:0.003,cover:4:psi:0.1:nounif:ips,661.1,,,661.1
loan2,10,mtr,learning_rate:0.003,cover:4:psi:0.1:nounif:mtr,661.1,,,661.1
loan2,10,dr,learning_rate:0.01,cover:4:psi:0.1:nounif:dr,667.2,,,667.2
loan2,10,ips,learning_rate:0.01,cover:4:psi:0.1:nounif:ips,667.2,,,667.2
loan2,10,mtr,learning_rate:0.01,cover:4:psi:0.1:nounif:mtr,667.2,,,667.2
loan2,10,dr,learning_rate:0.03,cover:4:psi:0.1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.03,cover:4:psi:0.1:nounif:ips,668.05,,,668.05
loan2,10,mtr,learning_rate:0.03,cover:4:psi:0.1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.1,cover:4:psi:0.1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.1,cover:4:psi:0.1:nounif:ips,271.4,,,271.4
loan2,10,mtr,learning_rate:0.1,cover:4:psi:0.1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.3,cover:4:psi:0.1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:0.3,cover:4:psi:0.1:nounif:ips,160.1,,,160.1
loan2,10,mtr,learning_rate:0.3,cover:4:psi:0.1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:1.0,cover:4:psi:0.1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:1.0,cover:4:psi:0.1:nounif:ips,131.05,,,131.05
loan2,10,mtr,learning_rate:1.0,cover:4:psi:0.1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:3.0,cover:4:psi:0.1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:3.0,cover:4:psi:0.1:nounif:ips,105.95,,,105.95
loan2,10,mtr,learning_rate:3.0,cover:4:psi:0.1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:10.0,cover:4:psi:0.1:nounif:dr,668.05,,,668.05
loan2,10,ips,learning_rate:10.0,cover:4:psi:0.1:nounif:ips,110.4,,,110.4
loan2,10,mtr,learning_rate:10.0,cover:4:psi:0.1:nounif:mtr,668.05,,,668.05
loan2,10,dr,learning_rate:0.001,cover:4:psi:1.0:dr,650.45,,,650.45
loan2,10,ips,learning_rate:0.001,cover:4:psi:1.0:ips,650.65,,,650.65
loan2,10,mtr,learning_rate:0.001,cover:4:psi:1.0:mtr,650.55,,,650.55
loan2,10,dr,learning_rate:0.003,cover:4:psi:1.0:dr,650.65,,,650.65
loan2,10,ips,learning_rate:0.003,cover:4:psi:1.0:ips,650.65,,,650.65
loan2,10,mtr,learning_rate:0.003,cover:4:psi:1.0:mtr,650.65,,,650.65
loan2,10,dr,learning_rate:0.01,cover:4:psi:1.0:dr,651.05,,,651.05
loan2,10,ips,learning_rate:0.01,cover:4:psi:1.0:ips,651.05,,,651.05
loan2,10,mtr,learning_rate:0.01,cover:4:psi:1.0:mtr,651.05,,,651.05
loan2,10,dr,learning_rate:0.03,cover:4:psi:1.0:dr,649.35,,,649.35
loan2,10,ips,learning_rate:0.03,cover:4:psi:1.0:ips,650.1,,,650.1
loan2,10,mtr,learning_rate:0.03,cover:4:psi:1.0:mtr,649.5,,,649.5
loan2,10,dr,learning_rate:0.1,cover:4:psi:1.0:dr,653.35,,,653.35
loan2,10,ips,learning_rate:0.1,cover:4:psi:1.0:ips,653.35,,,653.35
loan2,10,mtr,learning_rate:0.1,cover:4:psi:1.0:mtr,653.35,,,653.35
loan2,10,dr,learning_rate:0.3,cover:4:psi:1.0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:0.3,cover:4:psi:1.0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:0.3,cover:4:psi:1.0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:1.0,cover:4:psi:1.0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:1.0,cover:4:psi:1.0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:1.0,cover:4:psi:1.0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:3.0,cover:4:psi:1.0:dr,653.9,,,653.9
loan2,10,ips,learning_rate:3.0,cover:4:psi:1.0:ips,653.9,,,653.9
loan2,10,mtr,learning_rate:3.0,cover:4:psi:1.0:mtr,653.9,,,653.9
loan2,10,dr,learning_rate:10.0,cover:4:psi:1.0:dr,610.3,,,610.3
loan2,10,ips,learning_rate:10.0,cover:4:psi:1.0:ips,617.4,,,617.4
loan2,10,mtr,learning_rate:10.0,cover:4:psi:1.0:mtr,564.1,,,564.1
loan2,10,dr,learning_rate:0.001,cover:4:psi:1.0:nounif:dr,656.2,,,656.2
loan2,10,ips,learning_rate:0.001,cover:4:psi:1.0:nounif:ips,656.25,,,656.25
loan2,10,mtr,learning_rate:0.001,cover:4:psi:1.0:nounif:mtr,656.2,,,656.2
loan2,10,dr,learning_rate:0.003,cover:4:psi:1.0:nounif:dr,656.25,,,656.25
loan2,10,ips,learning_rate:0.003,cover:4:psi:1.0:nounif:ips,656.25,,,656.25
loan2,10,mtr,learning_rate:0.003,cover:4:psi:1.0:nounif:mtr,656.25,,,656.25
loan2,10,dr,learning_rate:0.01,cover:4:psi:1.0:nounif:dr,657.7,,,657.7
loan2,10,ips,learning_rate:0.01,cover:4:psi:1.0:nounif:ips,657.05,,,657.05
